city,state_id,state_name,lat,lng,population,id
Greensboro Bend,VT,Vermont,44.5583,-72.2642,263,1840025331
Downing,WI,Wisconsin,45.0498,-92.1243,263,1840002145
Los Alvarez,TX,Texas,26.3859,-98.899,263,1840037060
High Bridge,KY,Kentucky,37.8299,-84.7096,263,1840026799
Newington,GA,Georgia,32.5888,-81.5063,262,1840016922
Langston,AL,Alabama,34.5374,-86.0899,262,1840016524
Worley,ID,Idaho,47.4005,-116.9193,262,1840021100
Brookside,CO,Colorado,38.4135,-105.1909,262,1840021493
Ambler,AK,Alaska,67.0897,-157.8725,262,1840023488
Lindsay,NE,Nebraska,41.7004,-97.6938,262,1840011450
La Escondida,TX,Texas,26.3807,-98.8737,262,1840040931
Cove,UT,Utah,41.9683,-111.7793,262,1840017474
Neosho Rapids,KS,Kansas,38.3684,-95.9915,262,1840008616
New Ringgold,PA,Pennsylvania,40.6892,-75.9928,262,1840002769
Hundred,WV,West Virginia,39.6836,-80.4576,262,1840005669
Hornsby,TN,Tennessee,35.2285,-88.8294,262,1840016386
Renwick,IA,Iowa,42.8269,-93.9813,262,1840009084
Climax,GA,Georgia,30.8756,-84.4312,262,1840014992
Almyra,AR,Arkansas,34.4057,-91.4108,262,1840015555
East Gillespie,IL,Illinois,39.1378,-89.8127,262,1840012653
Tiro,OH,Ohio,40.9062,-82.769,262,1840011874
Garden,UT,Utah,41.8866,-111.4328,262,1840017478
Maalaea,HI,Hawaii,20.8047,-156.4898,261,1840029520
Knobel,AR,Arkansas,36.32,-90.6022,261,1840014460
Stantonville,TN,Tennessee,35.1569,-88.4302,261,1840016412
Glencoe,LA,Louisiana,29.8112,-91.6703,261,1840025133
Genoa,WI,Wisconsin,43.5735,-91.2261,261,1840002690
Los Altos,TX,Texas,27.4904,-99.3858,261,1840037112
Donnelsville,OH,Ohio,39.9154,-83.9429,261,1840012434
Walterhill,TN,Tennessee,35.9573,-86.3678,261,1840013377
Vanduser,MO,Missouri,36.991,-89.6868,261,1840013038
Longville,LA,Louisiana,30.609,-93.2282,261,1840025997
Milladore,WI,Wisconsin,44.6056,-89.8552,261,1840002337
Rodessa,LA,Louisiana,32.9735,-93.9969,261,1840018059
Salton Sea Beach,CA,California,33.3759,-116.0115,261,1840019375
Free Union,VA,Virginia,38.1539,-78.5595,261,1840026775
El Moro,CO,Colorado,37.2349,-104.4491,261,1840024759
Bayard,WV,West Virginia,39.2711,-79.3662,261,1840005862
Westport,KY,Kentucky,38.4874,-85.4753,261,1840024676
Donaldson,PA,Pennsylvania,40.6364,-76.4046,261,1840005208
Schneider,IN,Indiana,41.1925,-87.4457,260,1840010223
Ransom,KS,Kansas,38.6366,-99.9328,260,1840009648
Berry,KY,Kentucky,38.5206,-84.3838,260,1840013189
Carlton,GA,Georgia,34.0427,-83.0386,260,1840014724
Hillrose,CO,Colorado,40.3245,-103.5222,260,1840021404
Cornfields,AZ,Arizona,35.6515,-109.6756,260,1840022619
Emmett,MI,Michigan,42.9934,-82.7653,260,1840013155
Chidester,AR,Arkansas,33.702,-93.0238,260,1840014799
Otis,KS,Kansas,38.5348,-99.0534,260,1840009655
McNabb,IL,Illinois,41.177,-89.2096,260,1840011688
Shiloh,SC,South Carolina,33.9461,-80.0208,260,1840013668
Melrose,OH,Ohio,41.0887,-84.4201,260,1840011725
Maquon,IL,Illinois,40.798,-90.1632,260,1840011766
Richburg,SC,South Carolina,34.7167,-81.0196,260,1840017924
Earl,NC,North Carolina,35.1954,-81.534,260,1840016334
Robertsville,OH,Ohio,40.7619,-81.194,260,1840026393
Moran,TX,Texas,32.5471,-99.1663,260,1840020729
Orrstown,PA,Pennsylvania,40.0589,-77.6081,260,1840001414
Walkerville,MI,Michigan,43.7143,-86.1259,260,1840010960
Prado Verde,TX,Texas,31.8898,-106.6135,259,1840037068
Medicine Bow,WY,Wyoming,41.8995,-106.2019,259,1840022370
Louin,MS,Mississippi,32.0722,-89.2626,259,1840017035
Henderson,WV,West Virginia,38.8304,-82.136,259,1840006047
Linneus,MO,Missouri,39.8767,-93.1868,259,1840009487
Lake Tekakwitha,MO,Missouri,38.4415,-90.7154,259,1840042209
Dickens,TX,Texas,33.6213,-100.8368,259,1840019335
Dwight,KS,Kansas,38.8449,-96.5921,259,1840008602
Mulhall,OK,Oklahoma,36.0917,-97.3615,259,1840034469
Sammons Point,IL,Illinois,41.0313,-87.8592,259,1840011702
Kingsville,MO,Missouri,38.7437,-94.0697,259,1840008576
Shaktoolik,AK,Alaska,64.3567,-161.1972,259,1840023497
Gulfcrest,AL,Alabama,30.9925,-88.2399,259,1840025982
Iroquois,SD,South Dakota,44.3679,-97.8495,259,1840002501
Perrytown,AR,Arkansas,33.6973,-93.5342,259,1840016765
White Oak,OK,Oklahoma,36.6098,-95.2763,259,1840024818
Brashear,MO,Missouri,40.1484,-92.3787,259,1840005482
East Point,AL,Alabama,34.1859,-86.7927,259,1840025861
Mallard,IA,Iowa,42.9394,-94.6832,258,1840009055
Brule,WI,Wisconsin,46.5589,-91.5712,258,1840026064
Alpine,CO,Colorado,37.6877,-106.586,258,1840024757
Toccopola,MS,Mississippi,34.2561,-89.2211,258,1840016680
Easton,KS,Kansas,39.345,-95.1171,258,1840008507
Bovill,ID,Idaho,46.8585,-116.3935,258,1840018460
Eckley,CO,Colorado,40.1123,-102.4883,258,1840021414
Rowena,OR,Oregon,45.6701,-121.2749,258,1840018563
Temperanceville,VA,Virginia,37.8991,-75.5526,258,1840024747
Glenbrook,NV,Nevada,39.0986,-119.9341,258,1840024556
Dripping Springs,AZ,Arizona,33.105,-110.7551,258,1840075316
Snelling,SC,South Carolina,33.2416,-81.4622,258,1840018026
Huslia,AK,Alaska,65.7002,-156.3386,258,1840023451
Wardensville,WV,West Virginia,39.0768,-78.5932,258,1840005905
Itmann,WV,West Virginia,37.5735,-81.4145,258,1840038256
Klagetoh,AZ,Arizona,35.5011,-109.5283,258,1840022622
Repton,AL,Alabama,31.4097,-87.2393,258,1840018171
Willow Creek,MT,Montana,45.8178,-111.6402,258,1840018507
Talmo,GA,Georgia,34.1831,-83.7209,257,1840016714
Dryville,PA,Pennsylvania,40.4623,-75.7532,257,1840035280
Hendricks,WV,West Virginia,39.0754,-79.6299,257,1840005887
Fayetteville,TX,Texas,29.9063,-96.6758,257,1840020933
Lyman,UT,Utah,38.3966,-111.5894,257,1840021507
Skidmore,MO,Missouri,40.288,-95.0795,257,1840009417
Geneseo,KS,Kansas,38.517,-98.1545,257,1840008650
Mingus,TX,Texas,32.5363,-98.4249,257,1840020690
Dubberly,LA,Louisiana,32.5413,-93.2373,257,1840018064
Floridatown,FL,Florida,30.5828,-87.1615,257,1840027009
Indianola,IL,Illinois,39.927,-87.7403,257,1840012178
Copake Hamlet,NY,New York,42.1041,-73.5494,257,1840043451
Corunna,IN,Indiana,41.4359,-85.144,256,1840009277
Johnson,OK,Oklahoma,35.4056,-96.8418,256,1840021789
Walker,MO,Missouri,37.8989,-94.2307,256,1840010842
Halbur,IA,Iowa,42.0051,-94.972,256,1840007001
Bay View,MI,Michigan,45.3834,-84.9304,256,1840031566
Plattville,IL,Illinois,41.5343,-88.3835,256,1840011509
Dedham,IA,Iowa,41.9087,-94.8232,256,1840007002
Cedar Point,IL,Illinois,41.2651,-89.126,256,1840010233
Hewitt,MN,Minnesota,46.324,-95.0902,256,1840006668
Heath,AL,Alabama,31.3579,-86.4673,256,1840015867
Lucky,LA,Louisiana,32.2443,-93.0158,256,1840018099
Chambers,NE,Nebraska,42.2047,-98.7486,256,1840010089
Kensett,IA,Iowa,43.3534,-93.2106,256,1840007967
Matlacha Isles-Matlacha Shores,FL,Florida,26.634,-82.0589,256,1840073863
Witherbee,NY,New York,44.0837,-73.5371,256,1840023958
Waterloo,OR,Oregon,44.4948,-122.8243,256,1840022350
Parrott,VA,Virginia,37.2168,-80.6242,256,1840024804
Marietta,MS,Mississippi,34.4999,-88.4726,255,1840016600
Greenhorn,CA,California,39.903,-120.759,255,1840028344
Scranton,ND,North Dakota,46.1498,-103.1429,255,1840001989
Plainville,IL,Illinois,39.7847,-91.1817,255,1840012370
Bushton,KS,Kansas,38.5124,-98.3959,255,1840007499
Arcadia,MI,Michigan,44.4931,-86.2369,255,1840023960
Sasser,GA,Georgia,31.7199,-84.3478,255,1840018155
Garvin,OK,Oklahoma,33.9559,-94.9348,255,1840021909
Goshen,AL,Alabama,31.7182,-86.1242,255,1840003403
Yorkville,TN,Tennessee,36.0976,-89.1184,255,1840015341
Deloit,IA,Iowa,42.0971,-95.3175,255,1840007007
Clarksdale,MO,Missouri,39.8139,-94.5507,255,1840007274
Ponderosa,NM,New Mexico,35.6555,-106.6544,255,1840019065
Kremlin,OK,Oklahoma,36.5466,-97.8324,255,1840021651
Fulton,OH,Ohio,40.4629,-82.828,255,1840012022
Charleston Park,FL,Florida,26.7057,-81.5807,254,1840028976
Valle,AZ,Arizona,35.6245,-112.135,254,1840022592
Rocheport,MO,Missouri,38.9785,-92.5633,254,1840009677
Diller,NE,Nebraska,40.1089,-96.9374,254,1840012287
Freedom Acres,AZ,Arizona,34.3199,-111.3051,254,1840027968
Corwith,IA,Iowa,42.989,-93.9581,254,1840006878
Echo,MN,Minnesota,44.6218,-95.4115,254,1840007850
Howell,UT,Utah,41.7733,-112.445,254,1840021333
Herminie,PA,Pennsylvania,40.2633,-79.7138,254,1840005388
Albion,CA,California,39.2256,-123.7564,254,1840025579
Morrison Crossroads,AL,Alabama,33.4198,-85.4903,254,1840037831
Glenwood,WA,Washington,46.0228,-121.2925,254,1840037769
Sanford,AL,Alabama,31.3006,-86.3975,254,1840018178
Wolbach,NE,Nebraska,41.4013,-98.394,254,1840011464
Wellsville,PA,Pennsylvania,40.0512,-76.9408,254,1840001466
La Motte,IA,Iowa,42.2956,-90.6233,254,1840008091
Davenport Center,NY,New York,42.4459,-74.9088,254,1840025501
Midville,GA,Georgia,32.8218,-82.2347,254,1840014846
Rock River,WY,Wyoming,41.7317,-105.9752,254,1840021315
Trowbridge,CA,California,38.9264,-121.5148,254,1840024527
Kaktovik,AK,Alaska,70.123,-143.6262,254,1840023482
Prescott,MI,Michigan,44.1916,-83.9323,254,1840010944
Spring Branch,TX,Texas,29.8848,-98.4127,254,1840023250
Gays,IL,Illinois,39.4581,-88.4963,254,1840012562
White Hills,AZ,Arizona,35.7242,-114.4004,254,1840023188
Long,OK,Oklahoma,35.4993,-94.547,254,1840017832
Alice Acres,TX,Texas,27.7119,-98.108,254,1840037032
Cairo,WV,West Virginia,39.2067,-81.1544,254,1840005794
Dillon Beach,CA,California,38.2436,-122.956,254,1840018883
Tecolotito,NM,New Mexico,35.2307,-105.1631,254,1840024927
Benjamin,TX,Texas,33.5837,-99.7929,254,1840019333
Rufus,OR,Oregon,45.6919,-120.7433,253,1840019936
Buck Run,PA,Pennsylvania,40.7068,-76.3212,253,1840034881
Greensburg,MD,Maryland,39.6806,-77.5615,253,1840031481
Waggoner,IL,Illinois,39.3775,-89.6527,253,1840012646
Amherst,NE,Nebraska,40.8385,-99.2694,253,1840010332
Fowlerton,IN,Indiana,40.4095,-85.5728,253,1840010395
Parmele,NC,North Carolina,35.819,-77.3146,253,1840016208
Moscow,MD,Maryland,39.5409,-79.0074,253,1840024429
Winston,MO,Missouri,39.8699,-94.1416,253,1840012412
Linn Creek,MO,Missouri,38.0457,-92.7049,253,1840009751
Granville,ND,North Dakota,48.2663,-100.8449,253,1840000064
Braggs,OK,Oklahoma,35.6634,-95.1986,253,1840021718
Wixon Valley,TX,Texas,30.7639,-96.3193,253,1840022162
Villard,MN,Minnesota,45.7142,-95.2692,253,1840009990
Goltry,OK,Oklahoma,36.5319,-98.1514,253,1840021609
Trinity Village,CA,California,40.8789,-123.5133,253,1840025530
Jefferson,PA,Pennsylvania,39.9305,-80.0578,253,1840146258
Soper,OK,Oklahoma,34.0322,-95.6963,253,1840022901
Fairview,KY,Kentucky,36.8425,-87.3054,253,1840147548
Brookville,KS,Kansas,38.7736,-97.8645,253,1840006086
Sugar City,CO,Colorado,38.2328,-103.6633,253,1840022512
Table Rock,NE,Nebraska,40.1783,-96.0888,253,1840012341
Tuleta,TX,Texas,28.5767,-97.798,253,1840019695
Centertown,TN,Tennessee,35.7251,-85.9197,253,1840016270
Bakerhill,AL,Alabama,31.7769,-85.2955,252,1840027556
Malinta,OH,Ohio,41.3196,-84.0353,252,1840011608
Parkdale,AR,Arkansas,33.1212,-91.5464,252,1840014840
Ironton,WI,Wisconsin,43.5452,-90.1436,252,1840002717
Carmine,TX,Texas,30.1485,-96.6908,252,1840019622
Backus,MN,Minnesota,46.8207,-94.5149,252,1840006623
Avoca,NE,Nebraska,40.7965,-96.1192,252,1840011809
Sibley,IL,Illinois,40.5874,-88.3785,252,1840011880
Hunter,ND,North Dakota,47.1904,-97.2131,252,1840000183
Hope,ND,North Dakota,47.3243,-97.7192,252,1840000129
New Alexandria,OH,Ohio,40.2916,-80.675,252,1840012126
Ivesdale,IL,Illinois,39.9458,-88.4558,252,1840012221
Delta,LA,Louisiana,32.322,-90.9414,252,1840018101
Alta Vista,IA,Iowa,43.1967,-92.417,252,1840006884
Le Roy,MI,Michigan,44.0381,-85.4538,252,1840010950
Carter,OK,Oklahoma,35.2175,-99.5038,251,1840022755
Clifford,IN,Indiana,39.2827,-85.8691,251,1840009617
Keo,AR,Arkansas,34.6088,-92.0104,251,1840016496
Fresno,OH,Ohio,40.3308,-81.7386,251,1840026511
Fields Landing,CA,California,40.7249,-124.2176,251,1840025528
Metaline Falls,WA,Washington,48.8615,-117.3718,251,1840022277
Eagle Nest,NM,New Mexico,36.5495,-105.2593,251,1840022643
Collinston,LA,Louisiana,32.6893,-91.8718,251,1840018074
Utica,MO,Missouri,39.7456,-93.6286,251,1840012460
Dixon,IA,Iowa,41.7422,-90.7824,251,1840007082
Swall Meadows,CA,California,37.5061,-118.6426,251,1840076346
Walcott,ND,North Dakota,46.5505,-96.9375,250,1840001951
Highland,OH,Ohio,39.3439,-83.6001,250,1840012694
Tollette,AR,Arkansas,33.8182,-93.8969,250,1840016690
Ten Sleep,WY,Wyoming,44.0349,-107.4483,250,1840022352
Martelle,IA,Iowa,42.0204,-91.3578,250,1840008106
Castleford,ID,Idaho,42.5206,-114.8719,250,1840018678
Boulder Flats,WY,Wyoming,42.9156,-108.7993,250,1840038425
Platter,OK,Oklahoma,33.9066,-96.5337,250,1840034480
Bartow,GA,Georgia,32.8816,-82.4712,250,1840015736
Sheep Springs,NM,New Mexico,36.1564,-108.6905,250,1840018987
Big Cabin,OK,Oklahoma,36.5401,-95.2221,250,1840020341
Santa Rita,MT,Montana,48.6977,-112.3173,250,1840023753
New Suffolk,NY,New York,40.9961,-72.4767,250,1840005052
Delco,NC,North Carolina,34.3188,-78.2267,250,1840025856
Redfield,TX,Texas,31.6811,-94.6629,250,1840025939
Maywood,NE,Nebraska,40.6586,-100.6222,249,1840012033
Litchfield,NE,Nebraska,41.1562,-99.1532,249,1840011666
Mantoloking,NJ,New Jersey,40.0435,-74.0514,249,1840003754
Aniwa,WI,Wisconsin,45.0117,-89.2089,249,1840002257
Geraldine,MT,Montana,47.6022,-110.2662,249,1840021077
Lula,MS,Mississippi,34.4545,-90.4779,249,1840016640
Alvan,IL,Illinois,40.307,-87.6069,249,1840073801
Bear Creek Village,PA,Pennsylvania,41.1878,-75.7552,249,1840003465
Lu Verne,IA,Iowa,42.9092,-94.0836,249,1840009021
Chelsea,IA,Iowa,41.9205,-92.3945,249,1840006991
Jamestown,CO,Colorado,40.1179,-105.3916,249,1840021416
New Effington,SD,South Dakota,45.8558,-96.9174,249,1840000265
Eitzen,MN,Minnesota,43.508,-91.4636,249,1840007937
Abercrombie,ND,North Dakota,46.4471,-96.7294,249,1840001946
Port Hope,MI,Michigan,43.9395,-82.7149,249,1840013150
Venango,PA,Pennsylvania,41.7727,-80.1121,249,1840000564
Dalton,MN,Minnesota,46.1739,-95.9156,249,1840006651
Cheraw,CO,Colorado,38.1076,-103.511,249,1840022527
Angie,LA,Louisiana,30.9633,-89.8177,249,1840018202
Tanana,AK,Alaska,65.1746,-152.0686,249,1840023437
Lebanon,WI,Wisconsin,43.2587,-88.6294,249,1840025436
Cruzville,NM,New Mexico,33.81,-108.6684,249,1840025022
Lockbourne,OH,Ohio,39.8078,-82.9837,249,1840012403
Marble City,OK,Oklahoma,35.5824,-94.8186,249,1840022736
Brandonville,PA,Pennsylvania,40.8601,-76.1689,249,1840005207
Three Rocks,CA,California,36.5051,-120.3936,249,1840024783
Santa Cruz,NM,New Mexico,35.9939,-106.0358,249,1840019103
Elcho,WI,Wisconsin,45.4353,-89.1853,249,1840025302
Fairview,KS,Kansas,39.8394,-95.7283,248,1840008427
Perry,SC,South Carolina,33.6276,-81.3086,248,1840016798
Dillsboro,NC,North Carolina,35.3706,-83.2526,248,1840016346
Ostrander,MN,Minnesota,43.6137,-92.4263,248,1840009011
Wynnedale,IN,Indiana,39.8326,-86.2004,248,1840010577
Port William,OH,Ohio,39.5523,-83.7856,248,1840012619
Dover,KY,Kentucky,38.7563,-83.8845,248,1840013180
Denning,AR,Arkansas,35.4252,-93.7568,248,1840016298
Harrell,AR,Arkansas,33.5102,-92.4011,248,1840016810
Harveyville,KS,Kansas,38.7894,-95.9626,248,1840007405
Elmer City,WA,Washington,47.9999,-118.9542,248,1840021058
McFarland,KS,Kansas,39.0545,-96.2381,248,1840008547
Pope,MS,Mississippi,34.2158,-89.9447,248,1840017937
Magnolia,IL,Illinois,41.1141,-89.1958,248,1840011686
Belcher,LA,Louisiana,32.7521,-93.8372,248,1840018055
Atqasuk,AK,Alaska,70.481,-157.3835,248,1840023480
Summerfield,OH,Ohio,39.7969,-81.3355,248,1840012467
Denton,GA,Georgia,31.7221,-82.6968,248,1840014936
Canada Creek Ranch,MI,Michigan,45.1751,-84.2075,248,1840004027
Perla,AR,Arkansas,34.3647,-92.7762,247,1840016655
La Plant,SD,South Dakota,45.1352,-100.6648,247,1840004019
Kennebec,SD,South Dakota,43.9035,-99.862,247,1840002527
Little Meadows,PA,Pennsylvania,41.9891,-76.1277,247,1840003324
Luxemburg,IA,Iowa,42.6039,-91.0726,247,1840009094
Houston Lake,MO,Missouri,39.1924,-94.6221,247,1840007357
Murdock,NE,Nebraska,40.926,-96.2812,247,1840011814
Peoa,UT,Utah,40.7257,-111.338,247,1840024186
Cunningham,KY,Kentucky,36.9081,-88.8869,247,1840030425
Decker,IN,Indiana,38.5184,-87.524,247,1840009731
Vera,OK,Oklahoma,36.4504,-95.8965,247,1840022604
Cumberland,IA,Iowa,41.2731,-94.8707,247,1840007123
Cassel,CA,California,40.9213,-121.5514,247,1840025534
Condon,MT,Montana,47.5225,-113.6987,247,1840023812
Low Moor,IA,Iowa,41.8023,-90.3542,247,1840009195
Porcupine,ND,North Dakota,46.2218,-101.0999,247,1840023874
Groveland,CA,California,37.8325,-120.2394,247,1840026755
Galt,MO,Missouri,40.1272,-93.388,247,1840008378
Irwin,ID,Idaho,43.3965,-111.272,247,1840018646
Pinesburg,MD,Maryland,39.6269,-77.8561,247,1840024407
Mashantucket,CT,Connecticut,41.4645,-71.9746,247,1840043322
Dendron,VA,Virginia,37.0364,-76.924,247,1840006470
Lewisville,MN,Minnesota,43.9241,-94.434,247,1840007924
Gilmore,AR,Arkansas,35.4131,-90.2973,246,1840013463
Chandler,MN,Minnesota,43.9306,-95.9512,246,1840006801
Fulton,AL,Alabama,31.7916,-87.7397,246,1840002425
Silver City,IA,Iowa,41.1114,-95.6381,246,1840009343
Wellston,MI,Michigan,44.2179,-85.962,246,1840023966
Two Strike,SD,South Dakota,43.2141,-100.8988,246,1840004260
Widener,AR,Arkansas,35.0233,-90.6817,246,1840016480
Streetman,TX,Texas,31.8787,-96.3306,246,1840023108
Bonita,LA,Louisiana,32.9206,-91.6751,246,1840018073
Yellow Pine,ID,Idaho,44.9623,-115.488,246,1840025319
Pinedale,AZ,Arizona,34.3208,-110.2599,246,1840022582
Forest City,MO,Missouri,39.9829,-95.1883,246,1840008381
Wortham,MO,Missouri,37.8401,-90.6076,246,1840025698
Cabery,IL,Illinois,40.9958,-88.2037,246,1840010289
Greencastle,MO,Missouri,40.2606,-92.8784,246,1840073793
Eugene,MO,Missouri,38.3547,-92.4031,246,1840032049
Jacob City,FL,Florida,30.8925,-85.4108,246,1840036116
Nikolaevsk,AK,Alaska,59.8295,-151.5964,246,1840023618
Woodland,UT,Utah,40.5838,-111.2356,245,1840018724
Breckenridge,OK,Oklahoma,36.4622,-97.7273,245,1840034419
Browning,MO,Missouri,40.0348,-93.16,245,1840005552
Lyon Mountain,NY,New York,44.7249,-73.8823,245,1840004041
Frohna,MO,Missouri,37.6375,-89.6197,245,1840008709
Bryant,IN,Indiana,40.5359,-84.9634,245,1840009423
Waucoma,IA,Iowa,43.0554,-92.0341,245,1840010074
Ewing,KY,Kentucky,38.4278,-83.8618,245,1840013190
Copper Center,AK,Alaska,61.9845,-145.3544,245,1840023395
Bluff,UT,Utah,37.2867,-109.5745,245,1840017594
Swan Valley,ID,Idaho,43.4444,-111.3287,245,1840021280
Okreek,SD,South Dakota,43.3534,-100.3826,245,1840024045
Eastport,MI,Michigan,45.1112,-85.3518,245,1840023915
Grainfield,KS,Kansas,39.1143,-100.4684,244,1840008555
Grafton,IA,Iowa,43.3306,-93.0687,244,1840007964
Baskin,LA,Louisiana,32.2591,-91.7473,244,1840018117
Henderson,IL,Illinois,41.0238,-90.3535,244,1840011762
Saddlebrooke,MO,Missouri,36.8283,-93.1968,244,1840013041
Thawville,IL,Illinois,40.6732,-88.1136,244,1840011867
Sweet Water,AL,Alabama,32.1046,-87.8619,244,1840016997
Anamoose,ND,North Dakota,47.8827,-100.242,244,1840000058
Powellsville,NC,North Carolina,36.2253,-76.9316,244,1840017737
Letona,AR,Arkansas,35.3635,-91.8296,244,1840016339
Edgemont,MD,Maryland,39.6766,-77.547,244,1840024397
Vandemere,NC,North Carolina,35.1886,-76.6651,244,1840016426
Reeves,LA,Louisiana,30.5216,-93.0428,244,1840018220
Torrey,UT,Utah,38.3078,-111.4269,244,1840022515
Daggett,MI,Michigan,45.462,-87.6047,244,1840010917
Noble,LA,Louisiana,31.6899,-93.6832,244,1840018160
Harvey,IA,Iowa,41.3179,-92.9227,244,1840007116
White Signal,NM,New Mexico,32.5724,-108.3512,244,1840025079
Elmira,CA,California,38.3523,-121.9077,244,1840017585
Westbrook,TX,Texas,32.3571,-101.0132,244,1840022087
Drowning Creek,OK,Oklahoma,36.4778,-94.8942,244,1840040360
Fallston,PA,Pennsylvania,40.7241,-80.3133,244,1840001020
Pecktonville,MD,Maryland,39.6659,-78.0481,244,1840024406
Hiouchi,CA,California,41.7936,-124.0662,244,1840025510
Mosquito Lake,AK,Alaska,59.471,-136.1458,244,1840023683
Sandy Hook,WI,Wisconsin,42.5466,-90.6168,244,1840025450
Emerald Beach,MO,Missouri,36.5754,-93.671,244,1840013055
Macedonia,IA,Iowa,41.1923,-95.4266,243,1840009295
Wall Lane,AZ,Arizona,32.6573,-114.7105,243,1840075541
Nulato,AK,Alaska,64.7052,-158.2383,243,1840023457
Spickard,MO,Missouri,40.2432,-93.5923,243,1840009453
Richview,IL,Illinois,38.3758,-89.1803,243,1840012903
Millican,TX,Texas,30.467,-96.2035,243,1840023137
Willow Lake,SD,South Dakota,44.6279,-97.6387,243,1840002151
Newtown,IN,Indiana,40.2045,-87.1483,243,1840009444
Humptulips,WA,Washington,47.2491,-123.9348,243,1840017361
Montour,IA,Iowa,41.9803,-92.715,243,1840008105
Lane,OK,Oklahoma,34.2997,-95.9894,243,1840026970
Oconee,GA,Georgia,32.8535,-82.9576,243,1840014851
Glen Ridge,FL,Florida,26.6715,-80.0753,243,1840017264
Mulat,FL,Florida,30.5595,-87.1297,243,1840027016
Klickitat,WA,Washington,45.818,-121.1626,243,1840017404
Union,NE,Nebraska,40.8144,-95.9215,243,1840011818
Iaeger,WV,West Virginia,37.4642,-81.8111,242,1840006426
Hinsdale,MT,Montana,48.4036,-107.0582,242,1840023737
Higginsport,OH,Ohio,38.79,-83.9673,242,1840012717
Dix,NE,Nebraska,41.2342,-103.4867,242,1840011656
Modoc,SC,South Carolina,33.7192,-82.2173,242,1840013693
Hayward,MN,Minnesota,43.6499,-93.246,242,1840006827
Hamilton,KS,Kansas,37.9806,-96.1639,242,1840007536
Willard,NM,New Mexico,34.5949,-106.0323,242,1840022808
Castor,LA,Louisiana,32.2549,-93.166,242,1840018097
La Liga,PR,Puerto Rico,18.2905,-66.0492,242,1630025217
Anderson,TX,Texas,30.4871,-95.9899,242,1840022373
Cisco,IL,Illinois,40.0116,-88.7255,242,1840010485
Poston,AZ,Arizona,33.9921,-114.4046,242,1840019268
Greeley,IA,Iowa,42.5851,-91.3416,242,1840008051
Agency Village,SD,South Dakota,45.5808,-97.0831,242,1840040539
Paisley,OR,Oregon,42.6926,-120.5452,242,1840020055
Old Fort,OH,Ohio,41.2419,-83.1515,242,1840026353
Mullinville,KS,Kansas,37.5886,-99.4756,241,1840003852
Steward,IL,Illinois,41.8493,-89.015,241,1840011433
Woodson,TX,Texas,33.0149,-99.0534,241,1840023000
Bath,NC,North Carolina,35.4702,-76.8119,241,1840015399
Agra,KS,Kansas,39.7613,-99.1194,241,1840007291
Vansant,VA,Virginia,37.2358,-82.096,241,1840006430
Hilltop,TX,Texas,28.6938,-99.1761,241,1840018281
Montpelier,LA,Louisiana,30.6823,-90.6545,241,1840018211
Boynton,OK,Oklahoma,35.6493,-95.6543,241,1840021717
Boulder,UT,Utah,37.9228,-111.4319,241,1840037181
Connorville,OH,Ohio,40.1938,-80.7176,241,1840140435
Madison,VA,Virginia,38.3794,-78.2586,241,1840006186
Talmage,NE,Nebraska,40.5315,-96.0239,241,1840011968
Blue Springs,MS,Mississippi,34.4013,-88.8721,241,1840017931
Slaughter Beach,DE,Delaware,38.915,-75.309,241,1840006084
Pemberton,MN,Minnesota,44.0084,-93.7838,241,1840008978
Schuyler,VA,Virginia,37.7939,-78.7002,241,1840024715
Thorp,WA,Washington,47.0656,-120.6709,241,1840018439
Keswick,IA,Iowa,41.4547,-92.2382,241,1840008219
Central Pacolet,SC,South Carolina,34.9096,-81.7526,241,1840016462
Ames,OK,Oklahoma,36.2471,-98.1867,241,1840021664
Hickory Ridge,AR,Arkansas,35.403,-90.9946,241,1840014580
Greensboro,PA,Pennsylvania,39.7921,-79.9126,241,1840000719
Pottersville,NY,New York,43.7363,-73.8212,241,1840026144
Pace,MS,Mississippi,33.7921,-90.8593,240,1840016749
Boon,MI,Michigan,44.288,-85.5975,240,1840023967
Pisgah,IA,Iowa,41.8304,-95.9264,240,1840009208
Sims,IL,Illinois,38.3618,-88.5355,240,1840012887
Wadena,IA,Iowa,42.8398,-91.6594,240,1840010073
Partridge,KS,Kansas,37.9668,-98.0922,240,1840009764
Monetta,SC,South Carolina,33.8497,-81.6097,240,1840016736
Taylor Landing,TX,Texas,29.8641,-94.1348,240,1840022196
Lansford,ND,North Dakota,48.627,-101.3759,240,1840000007
Young Place,NM,New Mexico,36.9934,-107.4931,240,1840138621
Kappa,IL,Illinois,40.6756,-89.006,240,1840011941
Gillsville,GA,Georgia,34.3095,-83.6381,240,1840013616
Menominee,IL,Illinois,42.4747,-90.5428,240,1840011106
Womelsdorf,WV,West Virginia,38.8981,-79.9636,240,1840073754
Briarcliff,AR,Arkansas,36.2721,-92.2824,240,1840013331
Grand Cane,LA,Louisiana,32.0836,-93.8088,240,1840018119
Watha,NC,North Carolina,34.6512,-77.9576,240,1840016605
Yale,IA,Iowa,41.7754,-94.3572,239,1840010188
Raiford,FL,Florida,30.0637,-82.2391,239,1840018256
